entity_id,name,website,assigned_verdict,page_type,self_described_class,class_match,note,final_status
coho-growth-capital,Coho Growth Capital,https://cohogrowth.com/,genuine_correct,allocator,SMV,True,"Self-describes as ""Growth Debt for Software Companies,"" investing ""$1 - 10 million"" with ""$225 million in loan facilities"" — non-dilutive growth lending fits SMV.",genuine_correct
continua,Continua,https://www.continuagroup.co/,genuine_correct,allocator,Portfolio Capital,True,"States it ""is a holding company that acquires and operates established businesses across Australia and New Zealand. We use our own capital"" — a permanent-capital holdco.",genuine_correct
convergence,Convergence,https://www.convergence.finance/,junk_not_allocator,network_or_membership,none,False,"Calls itself ""The Global Network for Blended Finance"" offering ""Data, Intelligence, & Deal Flow"" and matching investors to deals; it convenes/provides data rather than deploying its own or LPs' capita",confirmed_ecosystem_nonallocator
cornisa-capital,Cornisa Capital,https://cornisacapital.com/,genuine_correct,allocator,Search/ETA,True,"A ""sociedad privada"" backed by 20+ investors seeking ""adquirir una única empresa en Chile"" with active operational involvement — a Chilean search fund.",genuine_correct
cottonwood-acquisitions,Cottonwood Acquisitions,https://cottonwoodacquisitions.com/,genuine_correct,allocator,Patient Capital,True,"Describes itself as ""a family office partnership focused on investing in small to mid-sized businesses"" with ""a long term investment horizon"" — family-office long-hold fits Patient Capital.",genuine_correct
define-capital,Define Capital,https://definecapital.ca/,genuine_misclassified,allocator,Portfolio Capital,False,"Self-describes as ""operators, buyers, and long-term stewards"" who ""buy and hold forever"" with ""no reselling"" — a permanent-capital software acquirer/holdco (Portfolio Capital), not SMV revenue-based/n",genuine_flag_reclassify
diagram,Diagram,https://diagram.vc/,genuine_correct,allocator,Portfolio Capital,True,"Self-describes as a venture builder that has ""launched 25+ ventures, building them from the ground up"" while also investing — a venture studio fits Portfolio Capital.",genuine_correct
duke-university-management-company-dumac,Duke University Management Company (DUMAC),https://www.dumac.duke.edu/,genuine_correct,allocator,Patient Capital,True,"States it ""manages Duke University's endowment assets"" and affiliated pension/health-system assets with a long-term real-return target — a university endowment manager fits Patient Capital.",genuine_correct
eta,ETA,https://www.searchfund.org/search,junk_not_allocator,article_or_blog,none,False,"searchfund.org/search is a ""directory, community, and resource site"" whose mission is ""to act as an educational resource for entrepreneurs & investors"" — not a firm that acquires companies.",removed_non_entity
empowered-ventures,Empowered Ventures,https://empowered.ventures/,unverifiable,other,none,False,"https://empowered.ventures/ (and www variant) returned HTTP 403 Forbidden to WebFetch, so no page content could be reviewed and nothing can be confirmed from the page itself.",unverifiable_keep_flag
encore-one,Encore One,https://encoreone.com/,genuine_correct,allocator,Search/ETA,True,"Page states it 'makes direct equity co-investments of $2 million to $10 million alongside high-quality sponsors leading change of control transactions in the lower middle market,' partnering with lead",genuine_correct
exa-capital,Exa Capital,https://exacapital.co/,unverifiable,other,none,False,"https://exacapital.co/ and /about both returned HTTP 403 Forbidden to WebFetch, so no page content was reviewable and the buy-and-hold-software-holdco claim cannot be confirmed from the page.",unverifiable_keep_flag
forum-family-office,FORUM Family Office,https://en.forumgruppe.de/,genuine_correct,allocator,Patient Capital,True,"Page states its strategy is '100% focused on equity investments... in listed and private companies' and that it 'always assumes that an investment will be permanent,' managing a Munich family's assets",genuine_correct
faith-driven-vc,Faith Driven VC,https://faithdriven.vc/,genuine_correct,allocator,Patient Capital,True,"Page describes a faith-aligned fund that gives 'Christian investors confidence that their capital is being deployed' with LPs, a Tech Fund, portfolio companies, due diligence and 'long-term portfolio ",genuine_correct
fenix-holdco,Fenix Holdco,https://www.fnxholdco.com/,genuine_correct,allocator,Portfolio Capital,True,Page states 'Fenix Holdco acquires and operates essential businesses that generate consistent cash flow and long-term value growth' targeting $2-$6M EBITDA companies — an acquire-and-operate holdco th,genuine_correct
foundation-investment-partners,Foundation Investment Partners,https://foundationpartners.net/,genuine_misclassified,allocator,Search/ETA,False,"Page self-describes as 'a different kind of private equity investor' that 'specialize[s] in acquiring small businesses in specific, niche sectors' (entity_type = independent sponsor), with no permanen",genuine_flag_reclassify
founder-programs,Founder Programs,https://500.co/founders,genuine_misclassified,allocator,LMV,False,"This is 500 Global's founder-programs page; its flagship accelerator 'invests in early-stage tech startups' (e.g. a US$300,000 investment offering), making it an accelerator/early-stage investor (LMV/",genuine_flag_reclassify
fullsteam,Fullsteam,https://www.fullsteam.com/,genuine_misclassified,allocator,Portfolio Capital,False,"Page calls Fullsteam 'a growth-oriented software acquirer' rolling up many acquired vertical-software brands (Maestro, Commerce7, RICS, etc.) with no revenue-based/non-dilutive financing mentioned, so",genuine_flag_reclassify
fundsquire,Fundsquire,https://fundsquire.co.uk/,genuine_correct,allocator,SMV,True,"Page offers 'non-dilutive funding' via R&D tax-credit loans, revenue-based finance ('access your future monthly recurring revenue today'), and grant advances to UK SMEs — a direct revenue-based/non-di",genuine_correct
greybull-stewardship,Greybull Stewardship,https://greybullstewardship.com/,genuine_correct,allocator,Patient Capital,True,"Page states 'We invest in established smaller businesses with the potential to grow' through a 'Long term partnership' (registered investment adviser, name 'Stewardship'), consistent with a long-hold ",genuine_correct
guardians-of-new-zealand-superannuation-nz-super-fund,Guardians of New Zealand Superannuation (NZ Super Fund),https://nzsuperfund.nz/,genuine_correct,allocator,Sovereign Capital,True,"Page states the fund 'invests Government capital contributions, and the returns from those investments, to contribute to the Government's cost of paying superannuation' — a national/sovereign pension ",genuine_correct
hanover-partners,Hanover Partners,https://hanoverpartners.com/,genuine_correct,allocator,Patient Capital,True,"Site: ""Founded in 1994, Hanover Partners invests in small-to-medium size proprietary product & engineered equipment companies"" as a ""long-term, partnership oriented investor with a patient capital bas",genuine_correct
hashed-health,Hashed Health,https://www.hashedhealth.com/,genuine_correct,allocator,Portfolio Capital,True,"Self-describes as a ""Venture Studio"" that aims to ""conceive, de-risk, build, & re-build companies"" and lists a portfolio it created (GownCard, Bramble Health, ProCredEx), matching the Portfolio Capita",genuine_correct
hassan-equity,Hassan Equity,https://hassanequity.com/,genuine_correct,allocator,Patient Capital,True,"Site: ""A family-owned holding company. We operate businesses — permanently"" with ""100% balance sheet capital"" and ""no exit timeline"" — textbook permanent/Patient Capital.",genuine_correct
hawk-infinity-software,Hawk Infinity Software,https://hawkinfinity.com/,genuine_correct,allocator,Portfolio Capital,True,"Holding company that buys cash-generating founder-led businesses and uses ""surplus cash flow from the companies to acquire more profitable businesses"" — a compounding serial acquirer fitting Portfolio",genuine_correct
healthcare-of-ontario-pension-plan-hoopp,Healthcare of Ontario Pension Plan (HOOPP),https://hoopp.com/,genuine_misclassified,allocator,Patient Capital,False,"It is a $132B defined-benefit healthcare pension investing ""across public and private markets"" with a ""liability-aware"" long-term mandate — a genuine institutional allocator, but a healthcare pension ",genuine_flag_reclassify
hum-capital,Hum Capital,https://humcapital.com/,junk_not_allocator,marketplace_or_broker,none,False,"Primarily self-describes as ""the funding platform connecting great companies with the right capital"" via an ""Intelligent Marketplace"" matching 6,000+ companies with 900+ institutional lenders/investor",rescued_allocator->SMV
indus-holding-ag,INDUS Holding AG,https://indus.eu/,genuine_correct,allocator,Patient Capital,True,"Site: ""generating sustained growth from a diversified portfolio of Mittelstand companies since 1989"" with an explicit ""evergreen perspective as long-term investors"" — evergreen/Patient Capital is defe",genuine_correct
iconbusinessadvisors,Iconbusinessadvisors,https://iconbusinessadvisors.com/esop-exit-strategy,junk_not_allocator,consultancy_or_advisor,none,False,"Self-describes as ""Tech-enabled M&A and capital advisory for lower middle market business owners"" (sell-side M&A, ESOP/exit planning) — an advisory intermediary with no indication it deploys its own c",confirmed_ecosystem_nonallocator
incofin-investment-management,Incofin Investment Management,https://www.incofin.com/,genuine_misclassified,allocator,Patient Capital,False,"Self-describes as ""a global leader in impact investing"" — a private impact fund manager deploying debt/equity in inclusive finance, food and water ($1.1B AUM); per the known Sovereign-vs-impact overla",genuine_flag_reclassify
invictus-growth-partners,Invictus Growth Partners,https://www.invictusgrowth.com/,genuine_misclassified,allocator,UVC,False,"Self-describes as a growth-equity investor making ""$20 Million+ Equity Investments"" in $10M+ ARR SaaS via ""buyout and growth structures"" — that is dilutive equity, not the revenue-based/non-dilutive S",genuine_flag_reclassify
iroquois-valley-farmland-reit,Iroquois Valley Farmland REIT,https://iroquoisvalley.com/,genuine_correct,allocator,Patient Capital,True,"""The original farmland REIT"" providing capital to organic/regenerative farmers via REIT equity, Regeneration Notes and leases as a Certified B Corp impact vehicle — fits Patient Capital (mission/impac",genuine_correct
ithmar-capital,Ithmar Capital,https://www.ithmar.gov.ma/,genuine_correct,allocator,Sovereign Capital,True,"Self-describes as ""a strategic investment fund with the primary mission of supporting Morocco's economic development,"" a Santiago-Principles-adhering IFSWF member — a textbook sovereign wealth/strateg",genuine_correct
llr-partners,LLR Partners,https://www.llrpartners.com/,genuine_misclassified,allocator,none,False,Self-describes as 'a lower middle market private equity firm focused on investing in software and tech-enabled companies' providing 'flexible capital' equity — a growth-equity/buyout PE shop ($7.5B ac,genuine_flag_reclassify
lvo-industries,LVO Industries,https://lvoglobal.com/,genuine_correct,allocator,Patient Capital,True,LVO Industries 'provides operational support and patient capital to private companies' as an investment firm partnering with entrepreneurs and industrial families — explicit patient-capital match.,genuine_correct
lakefield-veterinary-group,Lakefield Veterinary Group,https://lakefieldvet.com/,genuine_correct,allocator,Patient Capital,True,"A 'family-owned company building a community of like-minded veterinarians' that acquires practices and pledges to 'keep your approach, your philosophy... and your identity intact' — a long-hold family",genuine_correct
leo-software-group,Leo Software Group,https://www.leosoftwaregroup.com/,genuine_correct,allocator,Portfolio Capital,True,"States its strategy is 'to buy and operate software businesses that we want to own forever,' a buy-and-hold serial acquirer running 12+ B2B software portfolio companies — squarely Portfolio Capital.",genuine_correct
local-enterprise-assistance-fund-leaf,Local Enterprise Assistance Fund (LEAF),https://leaffund.org/,genuine_correct,allocator,Patient Capital,True,A 'nonprofit CDFI' that 'provides financing and advisory services to cooperatives' and social-purpose ventures ($32M loaned/leveraged) — a mission/impact community-development lender fitting Patient C,genuine_correct
m2o,M2O,https://www.m2oinc.com/,genuine_correct,allocator,Search/ETA,True,An LA family office that 'invests in entrepreneurial business builders with patient capital' across three vehicles including 'Search Funds' and 'Independent Sponsors' — explicitly backs search/ETA ent,genuine_correct
mit-investment-management-company-mitimco,MIT Investment Management Company (MITIMCo),https://www.mitimco.org/,genuine_correct,allocator,Patient Capital,True,States it invests 'MIT's endowment and pension portfolios' for 'outstanding long-term investment returns' — an endowment allocator matching the Patient Capital (endowments) bucket.,genuine_correct
maple-vc,Maple VC,https://maplevc.com/,genuine_correct,allocator,LMV,True,"A small operator-led early-stage fund — 'we don't just invest early — we invest first' (first checks, e.g. Clay 2017), partners who were 'Uber #25' / 'Early Shopify' — an indie/micro operator VC fitti",genuine_correct
multiplier-capital,Multiplier Capital,https://www.multipliercapital.com/,genuine_correct,allocator,SMV,True,A '$1.1B+ growth financing platform' making 'term loan investments in tech-enabled and professionally backed growth companies' via 'tailored debt solutions' — non-dilutive growth-capital lending consi,genuine_correct
newlab-founder-fellowship,Newlab Founder Fellowship,https://www.newlab.com,junk_not_allocator,accelerator_no_capital,none,False,"A membership innovation platform that 'unblocks commercialization... through infrastructure, projects, and capital' but only via an 'aligned network of venture & non-dilutive capital' — it connects st",confirmed_ecosystem_nonallocator
nordstjernan,Nordstjernan,https://nordstjernan.se/,genuine_correct,allocator,Patient Capital,True,"A foundation-owned, family-controlled 'investment house' (SEK ~50bn) acting as 'active, responsible owners' that may 'be a partner for decades,' with foundations holding 99% of votes — textbook perman",genuine_correct
northspring-partners,Northspring Partners,https://www.northspringpartners.com/,genuine_correct,allocator,Search/ETA,True,"Describes itself as 'a U.S.-based private equity firm focused on partnering with driven search fund entrepreneurs,' making minority investments alongside searchers to acquire micro-cap companies — a S",genuine_correct
novastone-capital-advisors,Novastone Capital Advisors,https://novastone-ca.com/,genuine_correct,allocator,Search/ETA,True,"Page describes 'our Operator-Led Search Fund Program' that funds and partners with searchers to acquire SMEs and 'facilitates co-investor participation' in those acquisitions, fitting the Search/ETA s",genuine_correct
optrust,OPTrust,https://www.optrust.com/,genuine_correct,allocator,Patient Capital,True,"Self-describes as managing 'one of Canada's largest pension funds' with '$27.2 billion in net assets' and 'a globally diversified portfolio of assets' for long-term value creation, a permanent/long-ho",genuine_correct
ownerbridge,OwnerBridge,https://ownerbridge.eu/,junk_not_allocator,marketplace_or_broker,none,False,"Page explicitly states 'This is an introduction platform, not a brokerage service' that connects owners with capital (search funds, PE, independent buyers) and deploys no capital of its own.",confirmed_ecosystem_nonallocator
psp-investments,PSP Investments,https://www.investpsp.com/en/,genuine_correct,allocator,Sovereign Capital,True,"Describes itself as 'one of Canada's largest pension investors' deploying ~$299.7B across private equity, infrastructure, credit and real estate ('we use our capital and influence'), a public-sector p",genuine_correct
pyxis-software-group,PYXiS Software Group,https://www.pyxissoftware.com/,genuine_correct,allocator,Portfolio Capital,True,"Self-describes as an 'Acquirer of Software Businesses' that follows 'Buy and Hold Forever' and 'has never sold a business,' a permanent VMS acquirer (Jonas/Constellation operating group) fitting Portf",genuine_correct
partners-for-growth,Partners for Growth,https://www.pfgrowth.com/,genuine_correct,allocator,SMV,True,"Describes itself as providing 'growth debt and asset-backed financing' and structuring 'flexible growth debt' / venture debt for innovative companies, a non-dilutive growth lender fitting SMV.",genuine_correct
pearl-street-holdings,Pearl Street Holdings,https://pearlstreetholdingsllc.net/,genuine_correct,allocator,Search/ETA,True,Explicitly identifies as an 'independent sponsor' that sources and structures 'acquisitions of lower middle market manufacturing and industrial businesses' and is 'not a traditional private equity fun,genuine_correct
penntech-holdings,PennTech Holdings,https://www.penn-tech.com/,genuine_misclassified,allocator,Patient Capital,False,"Self-describes as 'a holding company backed by long-term capital' that acquires and grows B2B software/services companies and 'don't buy to sell' for 'decades, not quarters' — a permanent-capital buy-",genuine_flag_reclassify
pentagreen-capital,Pentagreen Capital,https://pentagreen.com/,genuine_correct,allocator,Sovereign Capital,True,"Describes itself as 'a debt financing platform' deploying 'blended finance reaching scale of near US$1 billion' to 'crowd in commercial capital' for clean infrastructure (HSBC/Temasek backed), a catal",genuine_correct
proparco,Proparco,https://www.proparco.fr/,genuine_correct,allocator,Sovereign Capital,True,"Self-describes as a DFI (AFD subsidiary) financing/supporting 'entreprises et établissements financiers' via loans, equity investments and guarantees; DFI fits Sovereign Capital, and assigned Patient ",genuine_correct
quadshift,Quadshift,https://www.quadshift.com/,genuine_correct,allocator,Portfolio Capital,True,"Self-describes as 'A New Kind of Vertical Software Company' that 'acquires and builds durable... vertical platform businesses' and 'We Buy and Hold Forever,' a buy-and-hold VMS serial acquirer/holdco ",genuine_correct
raven-indigenous-capital-partners,Raven Indigenous Capital Partners,https://www.ravencapitalpartners.com/,genuine_correct,allocator,LMV,True,Self-describes as 'an impact-driven venture capital firm' providing 'patient capital' with 'first checks of $250k-$3M' seed-to-Series B and named portfolio investments; a micro/impact VC (LMV) that ex,genuine_correct
recur-software,Recur Software,https://www.recursoftware.com/,genuine_misclassified,allocator,Patient Capital,False,Page says they 'partner with mission-critical software companies' and have 'deployed over $650M' acquiring vertical SaaS as 'an enduring home' with 'patient capital' — a VMS serial acquirer/holdco (Po,genuine_flag_reclassify
redemptive-capital,Redemptive Capital,https://redemptivecapital.co/,genuine_correct,allocator,Patient Capital,True,"Self-describes as 'Alternative Impact Investments' deploying capital across private equity, real estate, private credit and a hedge fund to 'restore what's broken,' a faith-driven mission/impact alloc",genuine_correct
redesign-health,Redesign Health,https://www.redesignhealth.com/,genuine_correct,allocator,Portfolio Capital,True,Calls itself 'a global venture and applied technology platform focused on building next-generation healthcare companies' that funds and builds firms from inception through exit — a venture studio/comp,genuine_correct
redwood-services,Redwood Services,https://redwoodservices.com/,genuine_misclassified,allocator,Portfolio Capital,False,"Page describes acquiring/partnering with HVAC, plumbing and electrical companies via 'strategic investments' where 'owners retain equity' — a home-services roll-up (Portfolio Capital), not the permane",genuine_flag_reclassify
riverbound-partners,Riverbound Partners,https://www.riverboundpartners.com/,genuine_correct,allocator,Patient Capital,True,Self-describes as a 'Faith-Driven Private Equity Firm' that acquires a business for 'long-term hold' ownership that 'endures for generations' rather than 3-5 year exits — a mission-driven permanent/lo,genuine_correct
sage-capital-partners,Sage Capital Partners,https://sagecapfund.com/,genuine_correct,allocator,Search/ETA,True,Page says they 'partner with search funds and talented entrepreneurs in their quest to acquire and grow Canadian-based' SMEs and run their own funds (Sage Fund 2/3) — a search-fund/ETA investor matchi,genuine_correct
sartor-capital,Sartor Capital,https://www.sartor.mx/,genuine_correct,allocator,Search/ETA,True,Describes 'un grupo de inversionistas y emprendedores con el objetivo de adquirir una empresa' with a structured search-and-acquire process to operate a Mexican company — a search fund matching Search,genuine_correct
satori-capital,Satori Capital,https://www.satoricapital.com/,genuine_correct,allocator,Patient Capital,True,"Page says their partnership structure lets them 'hold investments indefinitely' under a 'conscious capitalism' long-term, all-stakeholder philosophy — an evergreen long-hold allocator consistent with ",genuine_correct
search-fund-ventures,Search Fund Ventures,https://www.searchfundventures.co/,genuine_correct,allocator,Search/ETA,True,Explicitly 'a private equity firm focused on acquiring enduringly profitable small businesses through the Entrepreneurship Through Acquisition (ETA) model' — a direct match for Search/ETA.,genuine_correct
searchright,SearchRight,https://searchright.eu/,genuine_correct,allocator,Search/ETA,True,"Self-describes as giving investors 'access to high-performing, entrepreneur-led acquisitions of small, profitable businesses through the proven Search Fund investment model,' co-investing in searchers",genuine_correct
seed-commons,Seed Commons,https://seedcommons.org/,genuine_correct,allocator,Patient Capital,True,Describes itself as 'a cooperative network for non-extractive finance' and a 501(c)(3) CDFI that has made '489 loans' / '$127M invested since 2011' directly to worker cooperatives — a mission-driven n,genuine_correct
serafin-unternehmensgruppe,Serafin Unternehmensgruppe,https://www.serafin-gruppe.de/en/,genuine_correct,allocator,Patient Capital,True,Page states 'We invest exclusively our own funds in established companies' and 'act and think in generations' with the Haindl family behind it — a family-backed evergreen permanent-capital holding com,genuine_correct
solo-founder-ai-tools,Solo Founder AI Tools,https://entrepreneurloop.com/solo-founder-ai-tools,junk_not_allocator,article_or_blog,none,False,"Page is an editorial article on Entrepreneur Loop, self-described as 'a global online magazine to fuel innovation and empower entrepreneurs' — a media/content site, not a capital allocator.",removed_non_entity
stanford-management-company,Stanford Management Company,https://smc.stanford.edu/,genuine_correct,allocator,Patient Capital,True,"Site states they 'invest the Endowment and other financial assets to provide long-term support to the University' via the Merged Pool — a perpetual endowment allocator, squarely Patient Capital.",genuine_correct
state-of-wisconsin-investment-board-swib,State of Wisconsin Investment Board (SWIB),https://www.swib.state.wi.us/,genuine_correct,allocator,Patient Capital,True,Site describes a public pension/trust manager overseeing $178B for the Wisconsin Retirement System across diversified private and public markets — a long-horizon institutional allocator consistent wit,genuine_correct
steward,Steward,https://gosteward.com/,junk_not_allocator,marketplace_or_broker,none,False,Self-described as a 'community-lending platform' that 'empowers individuals to support' farms via secured 7.5% APY loans with a $100 minimum — a crowdlending marketplace matching third-party lenders t,rescued_allocator->SMV
stewardship-partners,Stewardship Partners,https://www.stewardship-partners.com/,genuine_correct,allocator,Patient Capital,True,"Founder 'seeks to acquire one company and steward it into its next phase of growth,' explicitly 'not private equity nor a strategic buyer' — a permanent steward-ownership acquirer, which the Patient C",genuine_correct
stryber,Stryber,https://www.stryber.com/,junk_not_allocator,consultancy_or_advisor,none,False,"Self-described as combining 'strategy consulting, corporate innovation, venture capital and venture operations' to 'build and execute high-impact programs' for corporate/government clients — an adviso",confirmed_ecosystem_nonallocator
swedfund,Swedfund,https://www.swedfund.se/,genuine_misclassified,allocator,Sovereign Capital,False,"Site identifies Swedfund as Sweden's state-owned development financier making direct equity and fund investments in developing countries — a DFI that belongs in Sovereign Capital, not LMV.",genuine_flag_reclassify
symbiotics,Symbiotics,https://symbioticsgroup.com/,genuine_misclassified,allocator,Patient Capital,False,"Self-described 'leading market access platform for impact investing' that also manages 'USD 2.5 billion across 19 funds and mandates' — a private impact/microfinance asset manager (mission long-hold, ",genuine_flag_reclassify
the-awesome-foundation,The Awesome Foundation,https://www.awesomefoundation.org,junk_not_allocator,other,none,False,"Awards $1,000 no-strings micro-grants and states 'Your idea is yours alone. We don't want a stake in it' — a philanthropic grant-maker giving non-repayable gifts with no financial return, not a capita",confirmed_ecosystem_nonallocator
the-cambria-group,The Cambria Group,https://www.cambriagroup.com/,genuine_correct,allocator,Search/ETA,True,"Self-described 'private equity firm which acquires and invests in small and mid-sized businesses' that also operates 'from leading transactions as a private equity sponsor, to backing high-potential e",genuine_correct
the-ica-group,The ICA Group,https://www.icagroup.org/,genuine_correct,allocator,Patient Capital,True,"Beyond consulting, ICA operates 'The Fund for Jobs Worth Owning,' a 'worker-centered impact fund expanding access to capital for businesses owned and led by workers' — a mission/worker-ownership impac",genuine_correct
the-lightsmith-group,The Lightsmith Group,https://www.lightsmithgp.com/,genuine_misclassified,allocator,Patient Capital,False,Self-described 'world's first growth equity investor in adaptation and resilience' running a 'dedicated growth equity fund' investing in revenue-generating climate-resilience companies — a private com,genuine_flag_reclassify
the-university-of-texas-texas-a-m-investment-management-company-utimco,The University of Texas/Texas A&M Investment Management Company (UTIMCO),https://www.utimco.org/,genuine_correct,allocator,Patient Capital,True,"Page: 'We generate superior long-term investment returns to support The University of Texas and Texas A&M University Systems' — the largest U.S. public university endowment manager, a textbook Patient",genuine_correct
thesis-capital,Thesis Capital,https://www.thesiscapital.com/,genuine_correct,allocator,Patient Capital,True,"Page: 'Thesis Capital exists to acquire and hold lower middle-market businesses for the long term,' explicitly using permanent equity and rejecting the PE three-year exit model — squarely Patient Capi",genuine_correct
torana-group,Torana Group,https://www.toranagroup.com/,genuine_correct,allocator,Patient Capital,True,"Its Essential Owners Fund 'invest[s] through equity or debt' in essential industries and 'use[s] employee ownership ... to create economic stability for essential workers,' a steward/employee-ownershi",genuine_correct
union-software-group,Union Software Group,https://unionsoftwaregroup.com/,genuine_correct,allocator,Patient Capital,True,"Page: 'an operator-led acquirer of software businesses with a focus on long-term value creation and preserving the legacy of our acquired businesses' (buy-and-hold, no intent to sell); permanent-hold ",genuine_correct
verlinvest,Verlinvest,https://www.verlinvest.com/,genuine_correct,allocator,Patient Capital,True,"Page describes 'patient, permanent capital' deployed across Growth, Platform & Venture strategies to back consumer brands — an evergreen long-hold investment company, i.e. Patient Capital.",genuine_correct
viceversa,Viceversa,https://goviceversa.com/,genuine_correct,allocator,SMV,True,"Page: a 'growth platform for scaling digital business' offering 'equity-free investments' (Growth/Working Capital) — revenue-based, non-dilutive financing deploying its own capital, exactly SMV.",genuine_correct
waterequity,WaterEquity,https://waterequity.org/,genuine_misclassified,allocator,Patient Capital,False,Page: 'WaterEquity is an asset manager dedicated to directing private investment into the water and sanitation sector' in emerging/frontier markets — a private impact asset manager (mission/impact lon,genuine_flag_reclassify
wayfinder-capital,WayFinder Capital,https://www.wayfindercapital.com.au/,genuine_correct,allocator,Search/ETA,True,"Page: ""Australia's first institutional fund to exclusively focus on investing in Search Funds and Searcher-led transactions,"" deploying capital to searchers and acquired companies — squarely Search/ET",genuine_correct
workhorse-capital,Workhorse Capital,https://workhorsegrowth.com/,genuine_misclassified,allocator,none,False,"Page describes itself as 'growth equity' that generates returns 'through profitable revenue growth rather than through revenue-based or non-dilutive financing' — a dilutive growth-equity allocator, wh",genuine_flag_reclassify
workshop-ventures,Workshop Ventures,https://www.workshop.dev/,genuine_correct,allocator,Portfolio Capital,True,"Page: 'Workshop is a Venture Studio that invests and builds alongside founders in climate and education,' with a pre-seed/seed investment arm — a capital-deploying venture studio, which is Portfolio C",genuine_correct
wrench-group,Wrench Group,https://www.wrenchgroup.com/,genuine_misclassified,allocator,Portfolio Capital,False,Page describes a multi-brand home-services acquisition platform serving '26 markets and 15 states through best-in-class market leaders' (a serial-acquirer roll-up/holdco = Portfolio Capital); shows no,genuine_flag_reclassify
xo-capital,XO Capital,https://www.xo.capital/,genuine_misclassified,allocator,Portfolio Capital,False,"Page: 'We buy & operate SaaS companies' — a micro-PE buy-and-operate acquirer/holdco (Portfolio Capital), not a provider of revenue-based/non-dilutive growth capital, so the assigned SMV class is inco",genuine_flag_reclassify
gbeta,gBETA,https://www.gener8tor.com/gbeta,junk_not_allocator,accelerator_no_capital,none,False,"Page states ""gBETA is a free 7-week accelerator... We don't take any fees or equity"" and offers mentorship/pitch opportunities, deploying no capital, so it is not an allocator and the LMV (investing-a",confirmed_ecosystem_nonallocator
responsability-investments,responsAbility Investments,https://www.responsability.com/,genuine_correct,allocator,Patient Capital,True,"Page describes ""Impact investments for a sustainable world"" via a private asset manager that invests ""where capital is scarce"" across Financial Inclusion, Climate Finance, and Sustainable Food, so it ",genuine_correct
