entity_id,entity_name,primary_asset_class,entity_type,website,fit_score,entity_evidence_status,claim_id,claim_type,claim,claim_evidence_status,claim_confidence,source_url,source_quality,source_tier,source_text_snippet,paper_ready
eastend-ventures,Eastend Ventures,LMV,venture_fund,https://eastend.vc/,62,candidate_evidence,claim-eastend-ventures-intake-002,intake_lmv_bucket_signal,Eastend Ventures has source-backed LMV bucket evidence: source text contains 'fund i'.,candidate_evidence,65,https://eastend.vc/,primary,public_web,,0
eastend-ventures,Eastend Ventures,LMV,venture_fund,https://eastend.vc/,62,candidate_evidence,claim-eastend-ventures-intake-003,intake_lmv_bucket_signal,Eastend Ventures has source-backed LMV bucket evidence: source text contains 'syndicate'.,candidate_evidence,65,https://eastend.vc/,primary,public_web,,0
educapital,Educapital,LMV,micro_vc_fund,http://educapitalvc.com,62,candidate_evidence,claim-educapital-intake-001,intake_patient-capital_bucket_signal,Educapital has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,http://educapitalvc.com,primary,public_web,,0
educapital,Educapital,LMV,micro_vc_fund,http://educapitalvc.com,62,candidate_evidence,claim-educapital-intake-002,intake_patient-capital_bucket_signal,Educapital has source-backed Patient Capital bucket evidence: source text contains 'mission-driven'.,candidate_evidence,65,http://educapitalvc.com,primary,public_web,,0
educapital,Educapital,LMV,micro_vc_fund,http://educapitalvc.com,62,candidate_evidence,claim-educapital-intake-003,intake_patient-capital_bucket_signal,Educapital has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,candidate_evidence,65,http://educapitalvc.com,primary,public_web,,0
educapital,Educapital,LMV,micro_vc_fund,http://educapitalvc.com,62,candidate_evidence,claim-educapital-intake-004,intake_patient-capital_bucket_signal,Educapital has source-backed Patient Capital bucket evidence: source text contains 'generations'.,candidate_evidence,65,http://educapitalvc.com,primary,public_web,,0
educapital,Educapital,LMV,micro_vc_fund,http://educapitalvc.com,62,candidate_evidence,claim-educapital-intake-005,intake_patient-capital_bucket_signal,Educapital has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,http://educapitalvc.com,primary,public_web,,0
emblem,Emblem,LMV,micro-VC,https://emblem.vc/,62,candidate_evidence,claim-emblem-intake-001,intake_patient-capital_bucket_signal,Emblem has source-backed Patient Capital bucket evidence: source text contains 'legacy'.,candidate_evidence,65,https://emblem.vc/,primary,public_web,,0
emblem,Emblem,LMV,micro-VC,https://emblem.vc/,62,candidate_evidence,claim-emblem-intake-002,intake_patient-capital_bucket_signal,Emblem has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://emblem.vc/,primary,public_web,,0
energy-transition-ventures,Energy Transition Ventures,LMV,climate energy-transition venture fund,https://www.energytransitionventures.com/,62,candidate_evidence,claim-energy-transition-ventures-intake-001,intake_lmv_bucket_signal,Energy Transition Ventures has source-backed LMV bucket evidence: source text contains 'first time founders'.,candidate_evidence,65,https://www.energytransitionventures.com/,primary,public_web,,0
energy-transition-ventures,Energy Transition Ventures,LMV,climate energy-transition venture fund,https://www.energytransitionventures.com/,62,candidate_evidence,claim-energy-transition-ventures-intake-002,intake_lmv_bucket_signal,Energy Transition Ventures has source-backed LMV bucket evidence: source text contains 'emerging manager'.,candidate_evidence,65,https://www.energytransitionventures.com/,primary,public_web,,0
enza-capital,Enza Capital,LMV,"Micro VC fund (Kenya/pan-Africa, pre-seed to Series B, Fund I & II)",https://enza.capital,62,candidate_evidence,claim-enza-capital-intake-001,intake_lmv_bucket_signal,Enza Capital has source-backed LMV bucket evidence: source text contains 'first check'.,candidate_evidence,65,https://enza.capital,primary,public_web,,0
enza-capital,Enza Capital,LMV,"Micro VC fund (Kenya/pan-Africa, pre-seed to Series B, Fund I & II)",https://enza.capital,62,candidate_evidence,claim-enza-capital-intake-002,intake_lmv_bucket_signal,Enza Capital has source-backed LMV bucket evidence: source text contains 'fund i'.,candidate_evidence,65,https://enza.capital,primary,public_web,,0
eos-advisory,Eos Advisory,LMV,seed venture capital firm,https://eos-advisory.com,62,candidate_evidence,claim-eos-advisory-intake-001,intake_lmv_bucket_signal,Eos Advisory has source-backed LMV bucket evidence: source text contains 'fund i'.,candidate_evidence,65,https://eos-advisory.com,primary,public_web,,0
eos-advisory,Eos Advisory,LMV,seed venture capital firm,https://eos-advisory.com,62,candidate_evidence,claim-eos-advisory-intake-002,intake_lmv_bucket_signal,Eos Advisory has source-backed LMV bucket evidence: source text contains 'syndicate'.,candidate_evidence,65,https://eos-advisory.com,primary,public_web,,0
eximius-ventures,Eximius Ventures,LMV,micro_vc,https://www.eximiusvc.com/,62,candidate_evidence,claim-eximius-ventures-intake-001,intake_lmv_bucket_signal,Eximius Ventures has source-backed LMV bucket evidence: source text contains 'indie'.,candidate_evidence,65,https://www.eximiusvc.com/,primary,public_web,,0
eximius-ventures,Eximius Ventures,LMV,micro_vc,https://www.eximiusvc.com/,62,candidate_evidence,claim-eximius-ventures-intake-002,intake_lmv_bucket_signal,Eximius Ventures has source-backed LMV bucket evidence: source text contains 'micro VC'.,candidate_evidence,65,https://www.eximiusvc.com/,primary,public_web,,0
eximius-ventures,Eximius Ventures,LMV,micro_vc,https://www.eximiusvc.com/,62,candidate_evidence,claim-eximius-ventures-intake-003,intake_lmv_bucket_signal,Eximius Ventures has source-backed LMV bucket evidence: source text contains 'founder-first'.,candidate_evidence,65,https://www.eximiusvc.com/,primary,public_web,,0
eximius-ventures,Eximius Ventures,LMV,micro_vc,https://www.eximiusvc.com/,62,candidate_evidence,claim-eximius-ventures-intake-004,intake_lmv_bucket_signal,Eximius Ventures has source-backed LMV bucket evidence: source text contains 'fund i'.,candidate_evidence,65,https://www.eximiusvc.com/,primary,public_web,,0
firstpick,FIRSTPICK,LMV,Baltics first-check micro fund,https://www.firstpick.vc,62,candidate_evidence,claim-firstpick-intake-001,intake_lmv_bucket_signal,FIRSTPICK has source-backed LMV bucket evidence: source text contains 'accelerator'.,candidate_evidence,65,https://www.firstpick.vc,primary,public_web,,0
firstpick,FIRSTPICK,LMV,Baltics first-check micro fund,https://www.firstpick.vc,62,candidate_evidence,claim-firstpick-intake-002,intake_lmv_bucket_signal,FIRSTPICK has source-backed LMV bucket evidence: source text contains 'fund i'.,candidate_evidence,65,https://www.firstpick.vc,primary,public_web,,0
faith-driven-vc,Faith Driven VC,LMV,faith-driven venture investor,https://faithdriven.vc/,62,candidate_evidence,claim-faith-driven-vc-intake-001,intake_patient-capital_bucket_signal,Faith Driven VC has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,candidate_evidence,65,https://faithdriven.vc/,primary,public_web,,0
faith-driven-vc,Faith Driven VC,LMV,faith-driven venture investor,https://faithdriven.vc/,62,candidate_evidence,claim-faith-driven-vc-intake-002,intake_patient-capital_bucket_signal,Faith Driven VC has source-backed Patient Capital bucket evidence: source text contains 'steward'.,candidate_evidence,65,https://faithdriven.vc/,primary,public_web,,0
faith-driven-vc,Faith Driven VC,LMV,faith-driven venture investor,https://faithdriven.vc/,62,candidate_evidence,claim-faith-driven-vc-intake-003,intake_patient-capital_bucket_signal,Faith Driven VC has source-backed Patient Capital bucket evidence: source text contains 'stewardship'.,candidate_evidence,65,https://faithdriven.vc/,primary,public_web,,0
faith-driven-vc,Faith Driven VC,LMV,faith-driven venture investor,https://faithdriven.vc/,62,candidate_evidence,claim-faith-driven-vc-intake-004,intake_patient-capital_bucket_signal,Faith Driven VC has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://faithdriven.vc/,primary,public_web,,0
faith-driven-vc,Faith Driven VC,LMV,faith-driven venture investor,https://faithdriven.vc/,62,candidate_evidence,claim-faith-driven-vc-intake-005,intake_patient-capital_bucket_signal,Faith Driven VC has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://faithdriven.vc/,primary,public_web,,0
fika-ventures,Fika Ventures,LMV,B2B seed fund,https://fika.vc/,62,candidate_evidence,claim-fika-ventures-intake-001,intake_lmv_bucket_signal,Fika Ventures has source-backed LMV bucket evidence: source text contains 'accelerator'.,candidate_evidence,65,https://fika.vc/,primary,public_web,,0
fika-ventures,Fika Ventures,LMV,B2B seed fund,https://fika.vc/,62,candidate_evidence,claim-fika-ventures-intake-002,intake_lmv_bucket_signal,Fika Ventures has source-backed LMV bucket evidence: source text contains 'founders we back'.,candidate_evidence,65,https://fika.vc/,primary,public_web,,0
fintech-ventures-fund,Fintech Ventures Fund,LMV,specialty_fintech_vc,https://www.fintechv.com/,62,candidate_evidence,claim-fintech-ventures-fund-intake-001,intake_lmv_bucket_signal,Fintech Ventures Fund has source-backed LMV bucket evidence: source text contains 'first check'.,candidate_evidence,65,https://www.fintechv.com/,primary,public_web,,0
fintech-ventures-fund,Fintech Ventures Fund,LMV,specialty_fintech_vc,https://www.fintechv.com/,62,candidate_evidence,claim-fintech-ventures-fund-intake-002,intake_lmv_bucket_signal,Fintech Ventures Fund has source-backed LMV bucket evidence: source text contains 'fund i'.,candidate_evidence,65,https://www.fintechv.com/,primary,public_web,,0
first-momentum-ventures,First Momentum Ventures,LMV,venture_capital,https://www.firstmomentum.vc,62,candidate_evidence,claim-first-momentum-ventures-intake-001,intake_lmv_bucket_signal,First Momentum Ventures has source-backed LMV bucket evidence: source text contains 'incubator'.,candidate_evidence,65,https://www.firstmomentum.vc,primary,public_web,,0
first-momentum-ventures,First Momentum Ventures,LMV,venture_capital,https://www.firstmomentum.vc,62,candidate_evidence,claim-first-momentum-ventures-intake-002,intake_lmv_bucket_signal,First Momentum Ventures has source-backed LMV bucket evidence: source text contains 'founder first'.,candidate_evidence,65,https://www.firstmomentum.vc,primary,public_web,,0
firstcheck-africa,FirstCheck Africa,LMV,Africa first-check pre-seed fund,https://www.firstcheck.africa,62,candidate_evidence,claim-firstcheck-africa-intake-001,intake_lmv_bucket_signal,FirstCheck Africa has source-backed LMV bucket evidence: source text contains 'accelerator'.,candidate_evidence,65,https://www.firstcheck.africa,primary,public_web,,0
firstcheck-africa,FirstCheck Africa,LMV,Africa first-check pre-seed fund,https://www.firstcheck.africa,62,candidate_evidence,claim-firstcheck-africa-intake-002,intake_lmv_bucket_signal,FirstCheck Africa has source-backed LMV bucket evidence: source text contains 'first-time founders'.,candidate_evidence,65,https://www.firstcheck.africa,primary,public_web,,0
firstcheck-africa,FirstCheck Africa,LMV,Africa first-check pre-seed fund,https://www.firstcheck.africa,62,candidate_evidence,claim-firstcheck-africa-intake-003,intake_lmv_bucket_signal,FirstCheck Africa has source-backed LMV bucket evidence: source text contains 'first check'.,candidate_evidence,65,https://www.firstcheck.africa,primary,public_web,,0
firstcheck-africa,FirstCheck Africa,LMV,Africa first-check pre-seed fund,https://www.firstcheck.africa,62,candidate_evidence,claim-firstcheck-africa-intake-004,intake_lmv_bucket_signal,FirstCheck Africa has source-backed LMV bucket evidence: source text contains 'first checks'.,candidate_evidence,65,https://www.firstcheck.africa,primary,public_web,,0
firstcheck-africa,FirstCheck Africa,LMV,Africa first-check pre-seed fund,https://www.firstcheck.africa,62,candidate_evidence,claim-firstcheck-africa-intake-005,intake_lmv_bucket_signal,FirstCheck Africa has source-backed LMV bucket evidence: source text contains 'fund i'.,candidate_evidence,65,https://www.firstcheck.africa,primary,public_web,,0
flyover-capital,Flyover Capital,LMV,regional micro-VC,https://www.flyovercapital.com/,62,candidate_evidence,claim-flyover-capital-intake-001,intake_patient-capital_bucket_signal,Flyover Capital has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://www.flyovercapital.com/,primary,public_web,,0
flyover-capital,Flyover Capital,LMV,regional micro-VC,https://www.flyovercapital.com/,62,candidate_evidence,claim-flyover-capital-intake-002,intake_patient-capital_bucket_signal,Flyover Capital has source-backed Patient Capital bucket evidence: source text contains 'trust'.,candidate_evidence,65,https://www.flyovercapital.com/,primary,public_web,,0
flyover-capital,Flyover Capital,LMV,regional micro-VC,https://www.flyovercapital.com/,62,candidate_evidence,claim-flyover-capital-intake-003,intake_patient-capital_bucket_signal,Flyover Capital has source-backed Patient Capital bucket evidence: source text contains 'generational'.,candidate_evidence,65,https://www.flyovercapital.com/,primary,public_web,,0
foreground-capital,Foreground Capital,LMV,women's healthcare specialty VC,https://www.foreground.vc/,62,candidate_evidence,claim-foreground-capital-intake-001,intake_lmv_bucket_signal,Foreground Capital has source-backed LMV bucket evidence: source text contains 'fellowship'.,candidate_evidence,65,https://www.foreground.vc/,primary,public_web,,0
foreground-capital,Foreground Capital,LMV,women's healthcare specialty VC,https://www.foreground.vc/,62,candidate_evidence,claim-foreground-capital-intake-002,intake_lmv_bucket_signal,Foreground Capital has source-backed LMV bucket evidence: source text contains 'accelerator'.,candidate_evidence,65,https://www.foreground.vc/,primary,public_web,,0
forum-ventures,Forum Ventures,LMV,early-stage B2B accelerator,https://www.forumvc.com/,62,candidate_evidence,claim-forum-ventures-intake-001,intake_lmv_bucket_signal,Forum Ventures has source-backed LMV bucket evidence: source text contains 'ai-native'.,candidate_evidence,65,https://www.forumvc.com/,unknown,public_web,,0
